,answer,,,,,output
,ch1,ch2,ch3,ch4,,ch1,ch2,ch3,ch4
316,1.0000,0.0000,0.0000,0.0000,,0.9460,0.0462,0.0000,0.0077,
317,1.0000,0.0000,0.0000,0.0000,,0.9466,0.0457,0.0000,0.0077,
318,1.0000,0.0000,0.0000,0.0000,,0.9471,0.0452,0.0000,0.0076,
319,1.0000,0.0000,0.0000,0.0000,,0.9476,0.0448,0.0000,0.0076,
320,1.0000,0.0000,0.0000,0.0000,,0.9481,0.0443,0.0000,0.0076,
321,1.0000,0.0000,0.0000,0.0000,,0.9486,0.0438,0.0000,0.0076,
322,1.0000,0.0000,0.0000,0.0000,,0.9490,0.0433,0.0000,0.0076,
323,1.0000,0.0000,0.0000,0.0000,,0.9495,0.0429,0.0000,0.0076,
324,1.0000,0.0000,0.0000,0.0000,,0.9500,0.0424,0.0000,0.0075,
325,1.0000,0.0000,0.0000,0.0000,,0.9505,0.0419,0.0000,0.0075,
326,1.0000,0.0000,0.0000,0.0000,,0.9510,0.0414,0.0000,0.0075,
327,1.0000,0.0000,0.0000,0.0000,,0.9515,0.0410,0.0000,0.0075,
328,1.0000,0.0000,0.0000,0.0000,,0.9520,0.0405,0.0000,0.0075,
329,1.0000,0.0000,0.0000,0.0000,,0.9524,0.0401,0.0000,0.0075,
330,1.0000,0.0000,0.0000,0.0000,,0.9529,0.0396,0.0000,0.0075,
331,1.0000,0.0000,0.0000,0.0000,,0.9534,0.0391,0.0000,0.0074,
332,1.0000,0.0000,0.0000,0.0000,,0.9538,0.0387,0.0000,0.0074,
333,1.0000,0.0000,0.0000,0.0000,,0.9543,0.0383,0.0000,0.0074,
334,1.0000,0.0000,0.0000,0.0000,,0.9546,0.0379,0.0000,0.0074,
335,1.0000,0.0000,0.0000,0.0000,,0.9550,0.0376,0.0000,0.0074,
336,1.0000,0.0000,0.0000,0.0000,,0.9554,0.0372,0.0000,0.0074,
337,1.0000,0.0000,0.0000,0.0000,,0.9558,0.0368,0.0000,0.0073,
338,1.0000,0.0000,0.0000,0.0000,,0.9562,0.0364,0.0000,0.0073,
339,1.0000,0.0000,0.0000,0.0000,,0.9566,0.0360,0.0000,0.0073,
340,1.0000,0.0000,0.0000,0.0000,,0.9571,0.0356,0.0000,0.0073,
341,1.0000,0.0000,0.0000,0.0000,,0.9575,0.0352,0.0000,0.0073,
342,1.0000,0.0000,0.0000,0.0000,,0.9580,0.0347,0.0000,0.0073,
343,1.0000,0.0000,0.0000,0.0000,,0.9585,0.0343,0.0000,0.0073,
344,1.0000,0.0000,0.0000,0.0000,,0.9589,0.0338,0.0000,0.0072,
345,1.0000,0.0000,0.0000,0.0000,,0.9594,0.0333,0.0000,0.0072,
346,1.0000,0.0000,0.0000,0.0000,,0.9599,0.0329,0.0000,0.0072,
347,1.0000,0.0000,0.0000,0.0000,,0.9603,0.0325,0.0000,0.0072,
348,1.0000,0.0000,0.0000,0.0000,,0.9607,0.0321,0.0000,0.0072,
349,1.0000,0.0000,0.0000,0.0000,,0.9610,0.0318,0.0000,0.0072,
350,1.0000,0.0000,0.0000,0.0000,,0.9614,0.0315,0.0000,0.0072,
351,1.0000,0.0000,0.0000,0.0000,,0.9617,0.0311,0.0000,0.0071,
352,1.0000,0.0000,0.0000,0.0000,,0.9620,0.0308,0.0000,0.0071,
353,1.0000,0.0000,0.0000,0.0000,,0.9623,0.0305,0.0000,0.0071,
354,1.0000,0.0000,0.0000,0.0000,,0.9626,0.0302,0.0000,0.0071,
355,1.0000,0.0000,0.0000,0.0000,,0.9629,0.0299,0.0000,0.0071,
356,1.0000,0.0000,0.0000,0.0000,,0.9633,0.0296,0.0000,0.0071,
357,1.0000,0.0000,0.0000,0.0000,,0.9636,0.0293,0.0000,0.0071,
358,1.0000,0.0000,0.0000,0.0000,,0.9638,0.0291,0.0000,0.0071,
359,1.0000,0.0000,0.0000,0.0000,,0.9641,0.0288,0.0000,0.0070,
360,1.0000,0.0000,0.0000,0.0000,,0.9644,0.0286,0.0000,0.0070,
361,1.0000,0.0000,0.0000,0.0000,,0.9646,0.0283,0.0000,0.0070,
362,1.0000,0.0000,0.0000,0.0000,,0.9649,0.0281,0.0000,0.0070,
363,1.0000,0.0000,0.0000,0.0000,,0.9652,0.0278,0.0000,0.0070,
364,1.0000,0.0000,0.0000,0.0000,,0.9655,0.0275,0.0000,0.0070,
365,1.0000,0.0000,0.0000,0.0000,,0.9658,0.0272,0.0000,0.0070,
366,1.0000,0.0000,0.0000,0.0000,,0.9662,0.0268,0.0000,0.0070,
367,1.0000,0.0000,0.0000,0.0000,,0.9665,0.0265,0.0000,0.0070,
368,1.0000,0.0000,0.0000,0.0000,,0.9668,0.0262,0.0000,0.0069,
369,1.0000,0.0000,0.0000,0.0000,,0.9671,0.0259,0.0000,0.0069,
370,1.0000,0.0000,0.0000,0.0000,,0.9674,0.0256,0.0000,0.0069,
371,1.0000,0.0000,0.0000,0.0000,,0.9677,0.0253,0.0000,0.0069,
372,1.0000,0.0000,0.0000,0.0000,,0.9681,0.0250,0.0000,0.0069,
373,1.0000,0.0000,0.0000,0.0000,,0.9685,0.0246,0.0000,0.0069,
374,1.0000,0.0000,0.0000,0.0000,,0.9688,0.0243,0.0000,0.0069,
375,1.0000,0.0000,0.0000,0.0000,,0.9692,0.0239,0.0000,0.0069,
376,1.0000,0.0000,0.0000,0.0000,,0.9695,0.0236,0.0000,0.0069,
377,1.0000,0.0000,0.0000,0.0000,,0.9699,0.0233,0.0000,0.0068,
378,1.0000,0.0000,0.0000,0.0000,,0.9702,0.0229,0.0000,0.0068,
379,1.0000,0.0000,0.0000,0.0000,,0.9705,0.0226,0.0000,0.0068,
380,1.0000,0.0000,0.0000,0.0000,,0.9709,0.0223,0.0000,0.0068,
381,1.0000,0.0000,0.0000,0.0000,,0.9712,0.0220,0.0000,0.0068,
382,1.0000,0.0000,0.0000,0.0000,,0.9716,0.0216,0.0000,0.0068,
383,1.0000,0.0000,0.0000,0.0000,,0.9719,0.0213,0.0000,0.0068,
384,1.0000,0.0000,0.0000,0.0000,,0.9722,0.0209,0.0000,0.0068,
385,1.0000,0.0000,0.0000,0.0000,,0.9726,0.0206,0.0000,0.0068,
386,1.0000,0.0000,0.0000,0.0000,,0.9729,0.0203,0.0000,0.0068,
387,1.0000,0.0000,0.0000,0.0000,,0.9732,0.0200,0.0000,0.0068,
388,1.0000,0.0000,0.0000,0.0000,,0.9735,0.0197,0.0000,0.0068,
389,1.0000,0.0000,0.0000,0.0000,,0.9737,0.0195,0.0000,0.0068,
390,1.0000,0.0000,0.0000,0.0000,,0.9740,0.0192,0.0000,0.0068,
391,1.0000,0.0000,0.0000,0.0000,,0.9742,0.0190,0.0000,0.0068,
392,1.0000,0.0000,0.0000,0.0000,,0.9745,0.0187,0.0000,0.0068,
393,1.0000,0.0000,0.0000,0.0000,,0.9747,0.0185,0.0000,0.0068,
394,1.0000,0.0000,0.0000,0.0000,,0.9749,0.0183,0.0000,0.0068,
395,1.0000,0.0000,0.0000,0.0000,,0.9751,0.0181,0.0000,0.0068,
396,1.0000,0.0000,0.0000,0.0000,,0.9753,0.0179,0.0000,0.0068,
397,1.0000,0.0000,0.0000,0.0000,,0.9755,0.0177,0.0000,0.0068,
398,1.0000,0.0000,0.0000,0.0000,,0.9757,0.0175,0.0000,0.0068,
399,1.0000,0.0000,0.0000,0.0000,,0.9759,0.0173,0.0000,0.0068,
400,1.0000,0.0000,0.0000,0.0000,,0.9761,0.0171,0.0000,0.0067,
401,1.0000,0.0000,0.0000,0.0000,,0.9763,0.0170,0.0000,0.0067,
402,1.0000,0.0000,0.0000,0.0000,,0.9765,0.0168,0.0000,0.0067,
403,1.0000,0.0000,0.0000,0.0000,,0.9766,0.0166,0.0000,0.0067,
404,1.0000,0.0000,0.0000,0.0000,,0.9768,0.0164,0.0000,0.0067,
405,1.0000,0.0000,0.0000,0.0000,,0.9770,0.0162,0.0000,0.0067,
406,1.0000,0.0000,0.0000,0.0000,,0.9772,0.0160,0.0000,0.0067,
407,1.0000,0.0000,0.0000,0.0000,,0.9774,0.0158,0.0000,0.0067,
408,1.0000,0.0000,0.0000,0.0000,,0.9776,0.0156,0.0000,0.0067,
409,1.0000,0.0000,0.0000,0.0000,,0.9778,0.0154,0.0000,0.0067,
410,1.0000,0.0000,0.0000,0.0000,,0.9780,0.0152,0.0000,0.0067,
411,1.0000,0.0000,0.0000,0.0000,,0.9782,0.0150,0.0000,0.0067,
412,1.0000,0.0000,0.0000,0.0000,,0.9785,0.0148,0.0000,0.0067,
413,1.0000,0.0000,0.0000,0.0000,,0.9787,0.0146,0.0000,0.0067,
414,1.0000,0.0000,0.0000,0.0000,,0.9788,0.0144,0.0000,0.0067,
415,1.0000,0.0000,0.0000,0.0000,,0.9790,0.0142,0.0000,0.0067,
416,1.0000,0.0000,0.0000,0.0000,,0.9791,0.0141,0.0000,0.0067,
417,1.0000,0.0000,0.0000,0.0000,,0.9793,0.0140,0.0000,0.0067,
418,1.0000,0.0000,0.0000,0.0000,,0.9794,0.0139,0.0000,0.0067,
419,1.0000,0.0000,0.0000,0.0000,,0.9795,0.0138,0.0000,0.0067,
420,1.0000,0.0000,0.0000,0.0000,,0.9795,0.0137,0.0000,0.0067,
421,1.0000,0.0000,0.0000,0.0000,,0.9795,0.0137,0.0000,0.0067,
422,1.0000,0.0000,0.0000,0.0000,,0.9796,0.0137,0.0000,0.0067,
423,1.0000,0.0000,0.0000,0.0000,,0.9796,0.0136,0.0000,0.0067,
424,1.0000,0.0000,0.0000,0.0000,,0.9796,0.0136,0.0000,0.0067,
425,1.0000,0.0000,0.0000,0.0000,,0.9797,0.0136,0.0000,0.0067,
426,1.0000,0.0000,0.0000,0.0000,,0.9797,0.0135,0.0000,0.0067,
427,1.0000,0.0000,0.0000,0.0000,,0.9798,0.0135,0.0000,0.0067,
428,1.0000,0.0000,0.0000,0.0000,,0.9798,0.0134,0.0000,0.0067,
429,1.0000,0.0000,0.0000,0.0000,,0.9798,0.0134,0.0000,0.0067,
430,1.0000,0.0000,0.0000,0.0000,,0.9799,0.0134,0.0000,0.0067,
431,1.0000,0.0000,0.0000,0.0000,,0.9799,0.0134,0.0000,0.0067,
432,1.0000,0.0000,0.0000,0.0000,,0.9799,0.0133,0.0000,0.0067,
433,1.0000,0.0000,0.0000,0.0000,,0.9799,0.0133,0.0000,0.0067,
434,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
435,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
436,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
437,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
438,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
439,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
440,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
441,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0133,0.0000,0.0067,
442,1.0000,0.0000,0.0000,0.0000,,0.9800,0.0132,0.0000,0.0067,
443,1.0000,0.0000,0.0000,0.0000,,0.9801,0.0132,0.0000,0.0067,
444,1.0000,0.0000,0.0000,0.0000,,0.9801,0.0132,0.0000,0.0067,
445,1.0000,0.0000,0.0000,0.0000,,0.9802,0.0131,0.0000,0.0067,
446,1.0000,0.0000,0.0000,0.0000,,0.9802,0.0131,0.0000,0.0067,
447,1.0000,0.0000,0.0000,0.0000,,0.9802,0.0131,0.0000,0.0067,
448,1.0000,0.0000,0.0000,0.0000,,0.9803,0.0130,0.0000,0.0067,
449,1.0000,0.0000,0.0000,0.0000,,0.9803,0.0130,0.0000,0.0067,
450,1.0000,0.0000,0.0000,0.0000,,0.9803,0.0129,0.0000,0.0067,
451,1.0000,0.0000,0.0000,0.0000,,0.9804,0.0129,0.0000,0.0067,
452,1.0000,0.0000,0.0000,0.0000,,0.9804,0.0129,0.0000,0.0067,
453,1.0000,0.0000,0.0000,0.0000,,0.9805,0.0129,0.0000,0.0067,
454,1.0000,0.0000,0.0000,0.0000,,0.9805,0.0128,0.0000,0.0067,
455,1.0000,0.0000,0.0000,0.0000,,0.9805,0.0128,0.0000,0.0067,
456,1.0000,0.0000,0.0000,0.0000,,0.9806,0.0128,0.0000,0.0067,
457,1.0000,0.0000,0.0000,0.0000,,0.9806,0.0127,0.0000,0.0067,
458,1.0000,0.0000,0.0000,0.0000,,0.9806,0.0127,0.0000,0.0067,
459,1.0000,0.0000,0.0000,0.0000,,0.9806,0.0127,0.0000,0.0067,
460,1.0000,0.0000,0.0000,0.0000,,0.9807,0.0126,0.0000,0.0067,
461,1.0000,0.0000,0.0000,0.0000,,0.9807,0.0126,0.0000,0.0067,
462,1.0000,0.0000,0.0000,0.0000,,0.9808,0.0126,0.0000,0.0067,
463,1.0000,0.0000,0.0000,0.0000,,0.9808,0.0125,0.0000,0.0067,
464,1.0000,0.0000,0.0000,0.0000,,0.9808,0.0125,0.0000,0.0067,
465,1.0000,0.0000,0.0000,0.0000,,0.9808,0.0125,0.0000,0.0067,
466,1.0000,0.0000,0.0000,0.0000,,0.9809,0.0125,0.0000,0.0067,
467,1.0000,0.0000,0.0000,0.0000,,0.9809,0.0124,0.0000,0.0067,
468,1.0000,0.0000,0.0000,0.0000,,0.9809,0.0124,0.0000,0.0067,
469,1.0000,0.0000,0.0000,0.0000,,0.9810,0.0124,0.0000,0.0067,
470,1.0000,0.0000,0.0000,0.0000,,0.9810,0.0123,0.0000,0.0067,
471,1.0000,0.0000,0.0000,0.0000,,0.9810,0.0123,0.0000,0.0067,
472,1.0000,0.0000,0.0000,0.0000,,0.9811,0.0123,0.0000,0.0067,
473,1.0000,0.0000,0.0000,0.0000,,0.9811,0.0122,0.0000,0.0067,
474,1.0000,0.0000,0.0000,0.0000,,0.9811,0.0122,0.0000,0.0067,
475,1.0000,0.0000,0.0000,0.0000,,0.9812,0.0121,0.0000,0.0067,
476,1.0000,0.0000,0.0000,0.0000,,0.9812,0.0121,0.0000,0.0067,
477,1.0000,0.0000,0.0000,0.0000,,0.9813,0.0120,0.0000,0.0067,
478,1.0000,0.0000,0.0000,0.0000,,0.9814,0.0119,0.0000,0.0067,
479,1.0000,0.0000,0.0000,0.0000,,0.9815,0.0118,0.0000,0.0067,
480,1.0000,0.0000,0.0000,0.0000,,0.9816,0.0117,0.0000,0.0067,
481,1.0000,0.0000,0.0000,0.0000,,0.9817,0.0116,0.0000,0.0067,
482,1.0000,0.0000,0.0000,0.0000,,0.9818,0.0115,0.0000,0.0067,
483,1.0000,0.0000,0.0000,0.0000,,0.9819,0.0114,0.0000,0.0067,
484,1.0000,0.0000,0.0000,0.0000,,0.9820,0.0113,0.0000,0.0067,
485,1.0000,0.0000,0.0000,0.0000,,0.9821,0.0112,0.0000,0.0067,
486,1.0000,0.0000,0.0000,0.0000,,0.9822,0.0111,0.0000,0.0067,
487,1.0000,0.0000,0.0000,0.0000,,0.9823,0.0110,0.0000,0.0067,
488,1.0000,0.0000,0.0000,0.0000,,0.9824,0.0109,0.0000,0.0066,
489,1.0000,0.0000,0.0000,0.0000,,0.9825,0.0108,0.0000,0.0066,
490,1.0000,0.0000,0.0000,0.0000,,0.9826,0.0107,0.0000,0.0066,
491,1.0000,0.0000,0.0000,0.0000,,0.9827,0.0106,0.0000,0.0066,
492,1.0000,0.0000,0.0000,0.0000,,0.9828,0.0105,0.0000,0.0066,
493,1.0000,0.0000,0.0000,0.0000,,0.9829,0.0105,0.0000,0.0066,
494,1.0000,0.0000,0.0000,0.0000,,0.9829,0.0104,0.0000,0.0066,
495,1.0000,0.0000,0.0000,0.0000,,0.9830,0.0103,0.0000,0.0066,
496,1.0000,0.0000,0.0000,0.0000,,0.9831,0.0103,0.0000,0.0066,
497,1.0000,0.0000,0.0000,0.0000,,0.9831,0.0102,0.0000,0.0066,
498,1.0000,0.0000,0.0000,0.0000,,0.9832,0.0102,0.0000,0.0066,
499,1.0000,0.0000,0.0000,0.0000,,0.9833,0.0101,0.0000,0.0066,
500,1.0000,0.0000,0.0000,0.0000,,0.9833,0.0101,0.0000,0.0066,
501,1.0000,0.0000,0.0000,0.0000,,0.9833,0.0100,0.0000,0.0066,
502,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0066,
503,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0066,
504,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0066,
505,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0099,0.0000,0.0066,
506,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
507,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
508,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
509,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
510,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
511,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
512,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
513,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
514,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
515,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
516,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
517,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
518,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
519,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
520,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
521,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
522,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
523,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
524,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
525,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
526,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
527,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0066,
528,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
529,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
530,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
531,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
532,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
533,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
534,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
535,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
536,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
537,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0098,0.0000,0.0065,
538,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0098,0.0000,0.0065,
539,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0098,0.0000,0.0065,
540,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0097,0.0000,0.0065,
541,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0097,0.0000,0.0065,
542,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0065,
543,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0096,0.0000,0.0065,
544,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0096,0.0000,0.0065,
545,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0096,0.0000,0.0064,
546,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0096,0.0000,0.0064,
547,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0095,0.0000,0.0064,
548,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0095,0.0000,0.0064,
549,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0095,0.0000,0.0064,
550,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
551,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
552,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
553,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
554,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
555,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
556,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
557,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
558,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
559,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0095,0.0000,0.0064,
560,1.0000,0.0000,0.0000,0.0000,,0.9841,0.0096,0.0000,0.0064,
561,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0096,0.0000,0.0064,
562,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0096,0.0000,0.0064,
563,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0096,0.0000,0.0064,
564,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0096,0.0000,0.0064,
565,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0097,0.0000,0.0063,
566,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0097,0.0000,0.0063,
567,1.0000,0.0000,0.0000,0.0000,,0.9840,0.0097,0.0000,0.0063,
568,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0063,
569,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0063,
570,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0063,
571,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0063,
572,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0063,
573,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0097,0.0000,0.0063,
574,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0098,0.0000,0.0063,
575,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0098,0.0000,0.0063,
576,1.0000,0.0000,0.0000,0.0000,,0.9839,0.0098,0.0000,0.0063,
577,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0098,0.0000,0.0063,
578,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0098,0.0000,0.0063,
579,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0098,0.0000,0.0064,
580,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0098,0.0000,0.0064,
581,1.0000,0.0000,0.0000,0.0000,,0.9838,0.0099,0.0000,0.0064,
582,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0099,0.0000,0.0064,
583,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0099,0.0000,0.0064,
584,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0100,0.0000,0.0064,
585,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0100,0.0000,0.0064,
586,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
587,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
588,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
589,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
590,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
591,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
592,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
593,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
594,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
595,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
596,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
597,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
598,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
599,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
600,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
601,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
602,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0100,0.0000,0.0064,
603,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0100,0.0000,0.0064,
604,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0064,
605,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0100,0.0000,0.0065,
606,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
607,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
608,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
609,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
610,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0098,0.0000,0.0065,
611,1.0000,0.0000,0.0000,0.0000,,0.9837,0.0098,0.0000,0.0065,
612,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0098,0.0000,0.0065,
613,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0098,0.0000,0.0065,
614,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0098,0.0000,0.0065,
615,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
616,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
617,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
618,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
619,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
620,1.0000,0.0000,0.0000,0.0000,,0.9836,0.0099,0.0000,0.0065,
621,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
622,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
623,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
624,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0099,0.0000,0.0065,
625,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0100,0.0000,0.0065,
626,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0100,0.0000,0.0065,
627,1.0000,0.0000,0.0000,0.0000,,0.9835,0.0100,0.0000,0.0065,
628,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0065,
629,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0065,
630,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0066,
631,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0100,0.0000,0.0066,
632,1.0000,0.0000,0.0000,0.0000,,0.9834,0.0101,0.0000,0.0066,
