,answer,,,,,output,,,
455,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
456,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
457,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
458,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
459,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
460,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
461,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
462,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
463,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
464,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
465,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
466,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
467,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
468,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
469,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
470,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
471,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
472,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
473,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
474,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
475,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
476,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
477,1,0,0,0,,0.9953,0.0054,0.0001,0.0086
478,1,0,0,0,,0.9953,0.0054,0.0001,0.0086
479,1,0,0,0,,0.9953,0.0054,0.0001,0.0086
480,1,0,0,0,,0.9953,0.0054,0.0001,0.0086
481,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
482,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
483,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
484,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
485,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
486,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
487,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
488,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
489,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
490,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
491,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
492,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
493,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
494,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
495,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
496,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
497,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
498,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
499,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
500,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
501,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
502,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
503,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
504,1,0,0,0,,0.9953,0.0054,0.0001,0.0086
505,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
506,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
507,1,0,0,0,,0.9954,0.0054,0.0001,0.0086
508,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
509,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
510,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
511,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
512,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
513,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
514,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
515,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
516,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
517,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
518,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
519,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
520,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
521,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
522,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
523,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
524,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
525,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
526,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
527,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
528,1,0,0,0,,0.9954,0.0053,0.0001,0.0088
529,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
530,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
531,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
532,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
533,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
534,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
535,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
536,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
537,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
538,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
539,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
540,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
541,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
542,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
543,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
544,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
545,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
546,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
547,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
548,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
549,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
550,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
551,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
552,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
553,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
554,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
555,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
556,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
557,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
558,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
559,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
560,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
561,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
562,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
563,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
564,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
565,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
566,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
567,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
568,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
569,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
570,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
571,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
572,1,0,0,0,,0.9955,0.0052,0.0001,0.0089
573,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
574,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
575,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
576,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
577,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
578,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
579,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
580,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
581,1,0,0,0,,0.9955,0.0052,0.0001,0.0088
582,1,0,0,0,,0.9955,0.0053,0.0001,0.0088
583,1,0,0,0,,0.9955,0.0053,0.0001,0.0087
584,1,0,0,0,,0.9955,0.0053,0.0001,0.0087
585,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
586,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
587,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
588,1,0,0,0,,0.9954,0.0053,0.0001,0.0087
589,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
590,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
591,1,0,0,0,,0.9954,0.0053,0.0001,0.0086
592,1,0,0,0,,0.9954,0.0054,0.0001,0.0085
593,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
594,1,0,0,0,,0.9953,0.0054,0.0001,0.0085
595,1,0,0,0,,0.9953,0.0054,0.0001,0.0084
596,1,0,0,0,,0.9953,0.0054,0.0001,0.0084
597,1,0,0,0,,0.9953,0.0054,0.0001,0.0084
598,1,0,0,0,,0.9952,0.0055,0.0001,0.0083
599,1,0,0,0,,0.9952,0.0055,0.0001,0.0083
600,1,0,0,0,,0.9952,0.0055,0.0001,0.0082
601,1,0,0,0,,0.9952,0.0055,0.0001,0.0082
602,1,0,0,0,,0.9952,0.0055,0.0001,0.0082
603,1,0,0,0,,0.9951,0.0056,0.0001,0.0081
604,1,0,0,0,,0.9951,0.0056,0.0001,0.0081
605,1,0,0,0,,0.9951,0.0056,0.0001,0.008
606,1,0,0,0,,0.9951,0.0056,0.0001,0.008
607,1,0,0,0,,0.9951,0.0057,0.0001,0.008
608,1,0,0,0,,0.995,0.0057,0.0001,0.0079
609,1,0,0,0,,0.995,0.0057,0.0001,0.0079
610,1,0,0,0,,0.995,0.0057,0.0001,0.0078
611,1,0,0,0,,0.995,0.0057,0.0001,0.0078
612,1,0,0,0,,0.9949,0.0058,0.0001,0.0078
613,1,0,0,0,,0.9949,0.0058,0.0001,0.0077
614,1,0,0,0,,0.9949,0.0058,0.0001,0.0077
615,1,0,0,0,,0.9949,0.0058,0.0001,0.0077
616,1,0,0,0,,0.9948,0.0059,0.0001,0.0076
617,1,0,0,0,,0.9948,0.0059,0.0001,0.0076
618,1,0,0,0,,0.9948,0.0059,0.0001,0.0075
619,1,0,0,0,,0.9947,0.0059,0.0001,0.0075
620,1,0,0,0,,0.9947,0.006,0.0001,0.0074
621,1,0,0,0,,0.9947,0.006,0.0001,0.0074
622,1,0,0,0,,0.9947,0.006,0.0001,0.0073
623,1,0,0,0,,0.9946,0.0061,0.0001,0.0073
624,1,0,0,0,,0.9946,0.0061,0.0001,0.0072
625,1,0,0,0,,0.9946,0.0061,0.0001,0.0072
626,1,0,0,0,,0.9945,0.0062,0.0001,0.0072
627,1,0,0,0,,0.9945,0.0062,0.0001,0.0071
628,1,0,0,0,,0.9944,0.0062,0.0001,0.0071
629,1,0,0,0,,0.9944,0.0063,0.0001,0.007
630,1,0,0,0,,0.9944,0.0063,0.0001,0.007
631,1,0,0,0,,0.9943,0.0063,0.0001,0.0069
632,1,0,0,0,,0.9943,0.0064,0.0001,0.0069
633,1,0,0,0,,0.9943,0.0064,0.0001,0.0068
634,1,0,0,0,,0.9942,0.0065,0.0001,0.0068
635,1,0,0,0,,0.9942,0.0065,0.0001,0.0067
636,1,0,0,0,,0.9941,0.0065,0.0001,0.0067
637,1,0,0,0,,0.9941,0.0066,0.0001,0.0066
638,1,0,0,0,,0.994,0.0066,0.0001,0.0066
639,1,0,0,0,,0.994,0.0067,0.0001,0.0065
640,1,0,0,0,,0.994,0.0067,0.0001,0.0065
641,1,0,0,0,,0.9939,0.0067,0.0001,0.0064
642,1,0,0,0,,0.9939,0.0068,0.0001,0.0064
643,1,0,0,0,,0.9938,0.0068,0.0001,0.0064
644,1,0,0,0,,0.9938,0.0068,0.0001,0.0063
645,1,0,0,0,,0.9938,0.0069,0.0001,0.0063
646,1,0,0,0,,0.9937,0.0069,0.0001,0.0063
647,1,0,0,0,,0.9937,0.007,0.0001,0.0062
648,1,0,0,0,,0.9936,0.007,0.0001,0.0062
649,1,0,0,0,,0.9936,0.007,0.0001,0.0061
650,1,0,0,0,,0.9936,0.0071,0.0001,0.0061
651,1,0,0,0,,0.9935,0.0071,0.0001,0.0061
652,1,0,0,0,,0.9935,0.0071,0.0001,0.006
653,1,0,0,0,,0.9935,0.0072,0.0001,0.006
654,1,0,0,0,,0.9934,0.0072,0.0001,0.006
655,1,0,0,0,,0.9934,0.0072,0.0001,0.0059
656,1,0,0,0,,0.9934,0.0073,0.0001,0.0059
657,1,0,0,0,,0.9933,0.0073,0.0001,0.0059
658,1,0,0,0,,0.9933,0.0073,0.0001,0.0059
659,1,0,0,0,,0.9933,0.0074,0.0001,0.0058
660,1,0,0,0,,0.9932,0.0074,0.0001,0.0058
661,1,0,0,0,,0.9932,0.0074,0.0001,0.0058
662,1,0,0,0,,0.9932,0.0075,0.0001,0.0058
663,1,0,0,0,,0.9931,0.0075,0.0001,0.0057
664,1,0,0,0,,0.9931,0.0075,0.0001,0.0057
665,1,0,0,0,,0.9931,0.0075,0.0001,0.0057
666,1,0,0,0,,0.993,0.0076,0.0001,0.0057
667,1,0,0,0,,0.993,0.0076,0.0001,0.0056
668,1,0,0,0,,0.993,0.0076,0.0001,0.0056
669,1,0,0,0,,0.993,0.0076,0.0001,0.0056
670,1,0,0,0,,0.9929,0.0077,0.0001,0.0056
671,1,0,0,0,,0.9929,0.0077,0.0001,0.0056
672,1,0,0,0,,0.9929,0.0077,0.0001,0.0055
673,1,0,0,0,,0.9929,0.0077,0.0001,0.0055
674,1,0,0,0,,0.9929,0.0077,0.0001,0.0055
675,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
676,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
677,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
678,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
679,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
680,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
681,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
682,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
683,1,0,0,0,,0.9928,0.0078,0.0001,0.0055
684,1,0,0,0,,0.9927,0.0078,0.0001,0.0055
685,1,0,0,0,,0.9927,0.0078,0.0001,0.0055
686,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
687,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
688,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
689,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
690,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
691,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
692,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
693,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
694,1,0,0,0,,0.9927,0.0079,0.0001,0.0054
695,1,0,0,0,,0.9926,0.0079,0.0001,0.0054
696,1,0,0,0,,0.9926,0.008,0.0001,0.0054
697,1,0,0,0,,0.9926,0.008,0.0001,0.0054
698,1,0,0,0,,0.9926,0.008,0.0001,0.0053
699,1,0,0,0,,0.9926,0.008,0.0001,0.0053
700,1,0,0,0,,0.9925,0.008,0.0001,0.0053
701,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
702,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
703,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
704,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
705,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
706,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
707,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
708,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
709,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
710,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
711,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
712,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
713,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
714,1,0,0,0,,0.9925,0.0081,0.0001,0.0053
715,1,0,0,0,,0.9924,0.0081,0.0001,0.0053
716,1,0,0,0,,0.9924,0.0082,0.0001,0.0052
717,1,0,0,0,,0.9924,0.0082,0.0001,0.0052
718,1,0,0,0,,0.9923,0.0082,0.0001,0.0052
719,1,0,0,0,,0.9923,0.0082,0.0001,0.0052
720,1,0,0,0,,0.9923,0.0083,0.0001,0.0052
721,1,0,0,0,,0.9922,0.0083,0.0001,0.0051
722,1,0,0,0,,0.9922,0.0084,0.0001,0.0051
723,1,0,0,0,,0.9922,0.0084,0.0001,0.0051
724,1,0,0,0,,0.9921,0.0084,0.0001,0.0051
725,1,0,0,0,,0.9921,0.0085,0.0001,0.005
726,1,0,0,0,,0.992,0.0085,0.0001,0.005
727,1,0,0,0,,0.992,0.0086,0.0001,0.005
728,1,0,0,0,,0.9919,0.0086,0.0001,0.005
729,1,0,0,0,,0.9919,0.0086,0.0001,0.0049
730,1,0,0,0,,0.9918,0.0087,0.0001,0.0049
731,1,0,0,0,,0.9918,0.0087,0.0001,0.0049
732,1,0,0,0,,0.9918,0.0087,0.0001,0.0049
733,1,0,0,0,,0.9917,0.0088,0.0001,0.0049
734,1,0,0,0,,0.9917,0.0088,0.0001,0.0048
735,1,0,0,0,,0.9917,0.0088,0.0001,0.0048
736,1,0,0,0,,0.9916,0.0089,0.0001,0.0048
737,1,0,0,0,,0.9916,0.0089,0.0001,0.0048
738,1,0,0,0,,0.9916,0.0089,0.0001,0.0048
739,1,0,0,0,,0.9915,0.009,0.0001,0.0047
740,1,0,0,0,,0.9915,0.009,0.0001,0.0047
741,1,0,0,0,,0.9915,0.009,0.0001,0.0047
742,1,0,0,0,,0.9915,0.009,0.0001,0.0047
743,1,0,0,0,,0.9914,0.0091,0.0001,0.0047
744,1,0,0,0,,0.9914,0.0091,0.0001,0.0047
745,1,0,0,0,,0.9914,0.0091,0.0001,0.0047
746,1,0,0,0,,0.9913,0.0092,0.0001,0.0046
747,1,0,0,0,,0.9913,0.0092,0.0001,0.0046
748,1,0,0,0,,0.9912,0.0093,0.0001,0.0046
749,1,0,0,0,,0.9912,0.0093,0.0001,0.0046
750,1,0,0,0,,0.9911,0.0094,0.0001,0.0045
751,1,0,0,0,,0.991,0.0095,0.0001,0.0045
752,1,0,0,0,,0.9909,0.0095,0.0001,0.0045
753,1,0,0,0,,0.9909,0.0096,0.0001,0.0044
754,1,0,0,0,,0.9908,0.0097,0.0001,0.0044
755,1,0,0,0,,0.9907,0.0097,0.0001,0.0044
756,1,0,0,0,,0.9906,0.0098,0.0001,0.0043
757,1,0,0,0,,0.9906,0.0098,0.0001,0.0043
758,1,0,0,0,,0.9905,0.0099,0.0001,0.0043
759,1,0,0,0,,0.9904,0.01,0.0002,0.0043
760,1,0,0,0,,0.9903,0.0101,0.0002,0.0042
761,1,0,0,0,,0.9902,0.0101,0.0002,0.0042
762,1,0,0,0,,0.9902,0.0102,0.0002,0.0042
763,1,0,0,0,,0.9901,0.0103,0.0002,0.0041
764,1,0,0,0,,0.99,0.0104,0.0002,0.0041
765,1,0,0,0,,0.9899,0.0105,0.0002,0.0041
766,1,0,0,0,,0.9898,0.0106,0.0002,0.004
767,1,0,0,0,,0.9897,0.0107,0.0002,0.004
768,1,0,0,0,,0.9896,0.0108,0.0002,0.0039
769,1,0,0,0,,0.9894,0.0109,0.0002,0.0039
770,1,0,0,0,,0.9893,0.011,0.0002,0.0039
771,1,0,0,0,,0.9891,0.0112,0.0002,0.0038
772,1,0,0,0,,0.989,0.0113,0.0002,0.0038
773,1,0,0,0,,0.9888,0.0114,0.0002,0.0037
774,1,0,0,0,,0.9887,0.0116,0.0002,0.0037
775,1,0,0,0,,0.9885,0.0117,0.0002,0.0036
776,1,0,0,0,,0.9883,0.0119,0.0002,0.0036
777,1,0,0,0,,0.9882,0.012,0.0002,0.0036
778,1,0,0,0,,0.988,0.0122,0.0002,0.0035
779,1,0,0,0,,0.9879,0.0123,0.0002,0.0035
780,1,0,0,0,,0.9877,0.0125,0.0002,0.0034
781,1,0,0,0,,0.9875,0.0126,0.0002,0.0034
782,1,0,0,0,,0.9874,0.0127,0.0002,0.0034
783,1,0,0,0,,0.9872,0.0128,0.0002,0.0034
784,1,0,0,0,,0.9871,0.0129,0.0002,0.0033
785,1,0,0,0,,0.987,0.013,0.0002,0.0033
786,1,0,0,0,,0.9869,0.0131,0.0002,0.0033
787,1,0,0,0,,0.9868,0.0132,0.0002,0.0033
788,1,0,0,0,,0.9867,0.0133,0.0002,0.0032
789,1,0,0,0,,0.9866,0.0134,0.0002,0.0032
790,1,0,0,0,,0.9866,0.0134,0.0002,0.0032
791,1,0,0,0,,0.9865,0.0135,0.0002,0.0032
792,1,0,0,0,,0.9864,0.0136,0.0002,0.0032
793,1,0,0,0,,0.9863,0.0137,0.0002,0.0032
794,1,0,0,0,,0.9862,0.0138,0.0002,0.0031
795,1,0,0,0,,0.9861,0.0139,0.0002,0.0031
796,1,0,0,0,,0.986,0.014,0.0002,0.0031
797,1,0,0,0,,0.9858,0.0141,0.0002,0.0031
798,1,0,0,0,,0.9857,0.0142,0.0002,0.0031
799,1,0,0,0,,0.9856,0.0143,0.0002,0.003
800,1,0,0,0,,0.9854,0.0145,0.0002,0.003
801,1,0,0,0,,0.9852,0.0146,0.0002,0.003
802,1,0,0,0,,0.985,0.0148,0.0002,0.003
803,1,0,0,0,,0.9849,0.015,0.0002,0.0029
804,1,0,0,0,,0.9847,0.0151,0.0002,0.0029
805,1,0,0,0,,0.9845,0.0153,0.0002,0.0029
806,1,0,0,0,,0.9843,0.0155,0.0002,0.0028
807,1,0,0,0,,0.9841,0.0156,0.0002,0.0028
808,1,0,0,0,,0.9839,0.0158,0.0002,0.0028
809,1,0,0,0,,0.9836,0.016,0.0002,0.0028
810,1,0,0,0,,0.9834,0.0162,0.0002,0.0027
811,1,0,0,0,,0.9832,0.0164,0.0002,0.0027
812,1,0,0,0,,0.983,0.0166,0.0002,0.0027
813,1,0,0,0,,0.9827,0.0168,0.0002,0.0027
814,1,0,0,0,,0.9825,0.017,0.0002,0.0026
815,1,0,0,0,,0.9823,0.0172,0.0002,0.0026
816,1,0,0,0,,0.9821,0.0174,0.0002,0.0026
817,1,0,0,0,,0.9819,0.0176,0.0002,0.0026
818,1,0,0,0,,0.9816,0.0178,0.0002,0.0025
819,1,0,0,0,,0.9814,0.018,0.0002,0.0025
820,1,0,0,0,,0.9811,0.0182,0.0002,0.0025
821,1,0,0,0,,0.9809,0.0184,0.0002,0.0025
822,1,0,0,0,,0.9806,0.0186,0.0002,0.0024
823,1,0,0,0,,0.9804,0.0189,0.0002,0.0024
824,1,0,0,0,,0.9801,0.0191,0.0002,0.0024
825,1,0,0,0,,0.9799,0.0193,0.0002,0.0024
826,1,0,0,0,,0.9796,0.0195,0.0002,0.0024
827,1,0,0,0,,0.9794,0.0197,0.0002,0.0023
828,1,0,0,0,,0.9792,0.0199,0.0002,0.0023
829,1,0,0,0,,0.979,0.02,0.0002,0.0023
830,1,0,0,0,,0.9789,0.0201,0.0002,0.0023
831,1,0,0,0,,0.9788,0.0202,0.0002,0.0023
832,1,0,0,0,,0.9787,0.0203,0.0002,0.0023
833,1,0,0,0,,0.9786,0.0204,0.0002,0.0023
834,1,0,0,0,,0.9786,0.0204,0.0002,0.0023
835,1,0,0,0,,0.9786,0.0204,0.0002,0.0023
836,1,0,0,0,,0.9787,0.0203,0.0002,0.0023
837,1,0,0,0,,0.9787,0.0203,0.0002,0.0023
838,1,0,0,0,,0.9788,0.0202,0.0002,0.0023
839,1,0,0,0,,0.9789,0.0201,0.0002,0.0023
840,1,0,0,0,,0.979,0.02,0.0002,0.0023
841,1,0,0,0,,0.9791,0.0199,0.0002,0.0023
842,1,0,0,0,,0.9792,0.0198,0.0002,0.0023
843,1,0,0,0,,0.9793,0.0197,0.0002,0.0023
844,1,0,0,0,,0.9795,0.0196,0.0002,0.0024
845,1,0,0,0,,0.9796,0.0196,0.0002,0.0024
846,1,0,0,0,,0.9797,0.0195,0.0002,0.0024
847,1,0,0,0,,0.9798,0.0194,0.0002,0.0024
848,1,0,0,0,,0.9799,0.0193,0.0002,0.0024
849,1,0,0,0,,0.9799,0.0192,0.0002,0.0024
850,1,0,0,0,,0.98,0.0192,0.0002,0.0024
851,1,0,0,0,,0.98,0.0191,0.0002,0.0024
852,1,0,0,0,,0.9801,0.0191,0.0002,0.0024
853,1,0,0,0,,0.9801,0.0191,0.0002,0.0024
854,1,0,0,0,,0.9802,0.019,0.0002,0.0024
855,1,0,0,0,,0.9802,0.019,0.0002,0.0024
856,1,0,0,0,,0.9803,0.0189,0.0002,0.0024
857,1,0,0,0,,0.9803,0.0189,0.0002,0.0024
858,1,0,0,0,,0.9804,0.0188,0.0002,0.0024
859,1,0,0,0,,0.9805,0.0188,0.0002,0.0024
860,1,0,0,0,,0.9806,0.0187,0.0002,0.0024
861,1,0,0,0,,0.9806,0.0186,0.0002,0.0024
862,1,0,0,0,,0.9807,0.0186,0.0002,0.0025
863,1,0,0,0,,0.9808,0.0185,0.0002,0.0025
864,1,0,0,0,,0.9808,0.0185,0.0002,0.0025
865,1,0,0,0,,0.9809,0.0184,0.0002,0.0025
866,1,0,0,0,,0.981,0.0183,0.0002,0.0025
867,1,0,0,0,,0.9812,0.0182,0.0002,0.0025
868,1,0,0,0,,0.9814,0.018,0.0002,0.0025
869,1,0,0,0,,0.9816,0.0178,0.0002,0.0025
870,1,0,0,0,,0.9818,0.0177,0.0002,0.0026
871,1,0,0,0,,0.982,0.0175,0.0002,0.0026
872,1,0,0,0,,0.9822,0.0173,0.0002,0.0026
873,1,0,0,0,,0.9825,0.0171,0.0002,0.0026
874,1,0,0,0,,0.9827,0.0168,0.0002,0.0026
875,1,0,0,0,,0.983,0.0166,0.0002,0.0027
876,1,0,0,0,,0.9832,0.0164,0.0002,0.0027
877,1,0,0,0,,0.9834,0.0162,0.0002,0.0027
878,1,0,0,0,,0.9836,0.016,0.0002,0.0028
879,1,0,0,0,,0.9838,0.0159,0.0002,0.0028
880,1,0,0,0,,0.984,0.0157,0.0002,0.0028
881,1,0,0,0,,0.9842,0.0155,0.0002,0.0028
882,1,0,0,0,,0.9845,0.0153,0.0002,0.0029
883,1,0,0,0,,0.9847,0.0151,0.0002,0.0029
884,1,0,0,0,,0.9849,0.0149,0.0002,0.0029
885,1,0,0,0,,0.9851,0.0148,0.0002,0.0029
886,1,0,0,0,,0.9852,0.0146,0.0002,0.003
887,1,0,0,0,,0.9854,0.0145,0.0002,0.003
888,1,0,0,0,,0.9856,0.0143,0.0002,0.003
889,1,0,0,0,,0.9858,0.0141,0.0002,0.0031
890,1,0,0,0,,0.9859,0.014,0.0002,0.0031
891,1,0,0,0,,0.9861,0.0139,0.0002,0.0031
892,1,0,0,0,,0.9862,0.0137,0.0002,0.0031
893,1,0,0,0,,0.9864,0.0136,0.0002,0.0032
894,1,0,0,0,,0.9865,0.0135,0.0002,0.0032
895,1,0,0,0,,0.9866,0.0134,0.0002,0.0032
896,1,0,0,0,,0.9867,0.0133,0.0002,0.0032
897,1,0,0,0,,0.9869,0.0132,0.0002,0.0032
898,1,0,0,0,,0.987,0.0131,0.0002,0.0033
899,1,0,0,0,,0.9871,0.013,0.0002,0.0033
900,1,0,0,0,,0.9872,0.0129,0.0002,0.0033
901,1,0,0,0,,0.9873,0.0128,0.0002,0.0033
902,1,0,0,0,,0.9873,0.0128,0.0002,0.0033
903,1,0,0,0,,0.9873,0.0128,0.0002,0.0033
904,1,0,0,0,,0.9874,0.0127,0.0002,0.0033
905,1,0,0,0,,0.9874,0.0127,0.0002,0.0033
906,1,0,0,0,,0.9874,0.0127,0.0002,0.0033
907,1,0,0,0,,0.9873,0.0128,0.0002,0.0033
